"소재지","품목","재배면적.제곱미터.","시도","시도전체면적","시도전채생산량","위도","경도","연도","지점코드","평균습도","토양수분","평균기온","평균지면온도","소재지별생산량"
"전라남도 해남군","배추",1017,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.52640932568149
"전라남도 해남군","배추",1994,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,16.7174633189861
"전라남도 해남군","배추",1633,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.690881444285
"전라남도 해남군","배추",1289,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.8068255858441
"전라남도 해남군","배추",1129,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.46540425633668
"전라남도 해남군","배추",317,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,2.65769100908656
"전라남도 해남군","배추",420,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,3.52123098995696
"전라남도 해남군","배추",772,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.47235791487327
"전라남도 해남군","배추",2383,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,19.978793926351
"전라남도 해남군","배추",843,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.06761362984218
"전라남도 해남군","배추",1183,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.91813395504543
"전라남도 해남군","배추",1714,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,14.3699759923482
"전라남도 해남군","배추",1475,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,12.3662278813965
"전라남도 해남군","배추",2168,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,18.1762590148254
"전라남도 해남군","배추",1211,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.1528826877092
"전라남도 해남군","배추",7643,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,64.0780201339072
"전라남도 해남군","배추",3500,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,29.3435915829746
"전라남도 해남군","배추",2393,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,20.0626327594452
"전라남도 해남군","배추",780,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.53942898134864
"전라남도 해남군","배추",595,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,4.98841056910569
"전라남도 해남군","배추",813,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.81609713055954
"전라남도 해남군","배추",992,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.31681224294596
"전라남도 해남군","배추",2083,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,17.4636289335246
"전라남도 해남군","배추",1362,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.4188490674319
"전라남도 해남군","배추",896,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.51195944524151
"전라남도 해남군","배추",1260,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.5636929698709
"전라남도 해남군","배추",1130,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.4737881396461
"전라남도 해남군","배추",664,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.56689851745576
"전라남도 해남군","배추",1633,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.690881444285
"전라남도 해남군","배추",1825,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,15.3005870396939
"전라남도 해남군","배추",1129,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.46540425633668
"전라남도 해남군","배추",466,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,3.90688962219034
"전라남도 해남군","배추",2225,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,18.6541403634625
"전라남도 해남군","배추",774,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.48912568149211
"전라남도 해남군","배추",1094,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.17196834050693
"전라남도 해남군","배추",1101,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.23065552367288
"전라남도 해남군","배추",1519,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,12.735118747011
"전라남도 해남군","배추",493,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,4.13325447154472
"전라남도 해남군","배추",1762,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,14.7724023912004
"전라남도 해남군","배추",1200,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.0606599713056
"전라남도 해남군","배추",2268,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,19.0146473457676
"전라남도 해남군","배추",1844,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,15.4598808225729
"전라남도 해남군","배추",1336,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.2008681013869
"전라남도 해남군","배추",1884,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,15.7952361549498
"전라남도 해남군","배추",2701,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,22.644868818747
"전라남도 해남군","배추",1554,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.0285546628407
"전라남도 해남군","배추",1051,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.81146135820182
"전라남도 해남군","배추",1170,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.80914347202295
"전라남도 해남군","배추",1944,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,16.2982691535151
"전라남도 해남군","배추",2043,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,17.1282736011478
"전라남도 해남군","배추",1220,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.228337637494
"전라남도 해남군","배추",774,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.48912568149211
"전라남도 해남군","배추",1286,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.7816739359158
"전라남도 해남군","배추",1580,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.2465356288857
"전라남도 해남군","배추",1501,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,12.5842088474414
"전라남도 해남군","배추",1759,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,14.7472507412721
"전라남도 해남군","배추",2245,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,18.8218180296509
"전라남도 해남군","배추",1848,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,15.4934163558106
"전라남도 해남군","배추",3852,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,32.294718507891
"전라남도 해남군","배추",804,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.74064218077475
"전라남도 해남군","배추",1968,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,16.4994823529412
"전라남도 해남군","배추",983,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.24135729316117
"전라남도 해남군","배추",494,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,4.14163835485414
"전라남도 해남군","배추",2466,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,20.674656241033
"전라남도 해남군","배추",1200,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.0606599713056
"전라남도 해남군","배추",1800,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,15.0909899569584
"전라남도 해남군","배추",980,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.2162056432329
"전라남도 해남군","배추",2926,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,24.5312425633668
"전라남도 해남군","배추",2839,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,23.8018447154472
"전라남도 해남군","배추",2979,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,24.9755883787661
