지점,지점명,일시,1.5M 평균 습도(%),10CM 일 토양수분(%),1.5M 평균 기온(°C),평균 지면온도(°C)
978,춘천신북,2021-07-21,80,21,27.8,32.7
978,춘천신북,2021-07-22,68,17,28.2,32.7
978,춘천신북,2021-07-23,74,14,28.4,33.1
978,춘천신북,2021-07-24,77,10,28.7,33.7
978,춘천신북,2021-07-25,74,8,29.4,34
978,춘천신북,2021-07-26,75,6,28.7,34.2
978,춘천신북,2021-07-27,70,5,29.6,34.1
978,춘천신북,2021-07-28,70,4,28.5,33.3
978,춘천신북,2021-07-29,80,4,27.7,32.9
978,춘천신북,2021-07-30,75,4,28.9,32
978,춘천신북,2021-07-31,79,6,28.7,31.7
978,춘천신북,2021-08-01,88,5,26.7,31.1
978,춘천신북,2021-08-02,92,19,25.6,28.5
978,춘천신북,2021-08-03,85,18,27.2,30.4
978,춘천신북,2021-08-04,80,16,27.9,31.2
978,춘천신북,2021-08-05,80,13,27.7,30.2
978,춘천신북,2021-08-06,82,11,27.5,31.2
978,춘천신북,2021-08-07,80,9,26.7,29.8
978,춘천신북,2021-08-08,76,7,26.1,28.1
978,춘천신북,2021-08-09,67,6,26.4,28.9
978,춘천신북,2021-08-10,85,5,23.1,26.9
978,춘천신북,2021-08-11,84,11,24.2,27.4
978,춘천신북,2021-08-12,81,9,25.3,30.2
978,춘천신북,2021-08-14,78,6,23.2,28.1
978,춘천신북,2021-08-15,71,6,24.4,30.6
978,춘천신북,2021-08-16,71,5,24,29.2
978,춘천신북,2021-08-17,71,4,23.3,28.9
978,춘천신북,2021-08-18,71,4,22.9,27.6
978,춘천신북,2021-08-19,66,4,23.3,28.2
978,춘천신북,2021-08-20,71,3,24.3,28.8
978,춘천신북,2021-08-21,98,3,21.9,24.2
978,춘천신북,2021-08-22,85,20,23.7,27.2
978,춘천신북,2021-08-23,98,19,20.6,23.3
978,춘천신북,2021-08-24,99,22,22,23.9
978,춘천신북,2021-08-25,93,22,23.7,25.3
978,춘천신북,2021-08-26,92,21,23.4,25.7
978,춘천신북,2021-08-27,99,22,20.9,23.6
978,춘천신북,2021-08-28,86,22,22.4,25.8
978,춘천신북,2021-08-29,89,22,21.8,24.8
978,춘천신북,2021-08-30,87,20,21.9,25.1
978,춘천신북,2021-08-31,99,19,19.5,22.4
978,춘천신북,2021-09-01,83,23,20.8,22.5
978,춘천신북,2021-09-02,72,22,22.4,24.4
978,춘천신북,2021-09-03,64,20,22.2,25.3
978,춘천신북,2021-09-04,69,17,20.1,23.6
978,춘천신북,2021-09-05,75,14,20.4,23.3
978,춘천신북,2021-09-06,72,12,21.1,23
978,춘천신북,2021-09-07,99,24,18.3,21.2
978,춘천신북,2021-09-08,86,23,21.4,24.2
978,춘천신북,2021-09-09,85,21,20.6,24
978,춘천신북,2021-09-10,87,19,21.1,23.3
978,춘천신북,2021-09-11,82,16,21.1,26.3
978,춘천신북,2021-09-12,85,15,21.2,27.3
978,춘천신북,2021-09-13,78,13,22.3,27.2
978,춘천신북,2021-09-14,71,12,22.4,28.1
978,춘천신북,2021-09-15,74,10,20.5,24.5
978,춘천신북,2021-09-16,70,9,21.2,25.8
978,춘천신북,2021-09-17,74,8,21.3,26.9
978,춘천신북,2021-09-18,80,8,21.5,27.6
978,춘천신북,2021-09-19,79,7,20.8,25.3
978,춘천신북,2021-09-20,71,7,21.4,26.1
978,춘천신북,2021-09-21,93,23,20,21.6
978,춘천신북,2021-09-22,85,21,19.4,22.1
978,춘천신북,2021-09-23,74,19,19.6,21.9
978,춘천신북,2021-09-24,78,18,20.1,23
978,춘천신북,2021-09-25,82,17,18.9,19.8
978,춘천신북,2021-09-26,71,17,20.4,22.7
978,춘천신북,2021-09-27,82,15,18.9,20.8
978,춘천신북,2021-09-28,84,15,20,23.8
978,춘천신북,2021-09-29,99,20,18.9,19.8
978,춘천신북,2021-09-30,94,21,18.1,19.5
978,춘천신북,2021-10-01,85,20,19.7,21.2
978,춘천신북,2021-10-02,84,19,18.4,21.8
978,춘천신북,2021-10-03,84,18,19.4,20.9
978,춘천신북,2021-10-04,99,17,19.1,19.2
978,춘천신북,2021-10-05,92,23,21,21.3
978,춘천신북,2021-10-06,92,23,17.4,19
978,춘천신북,2021-10-07,98,24,17.9,19.4
978,춘천신북,2021-10-08,99,22,17.8,18.8
978,춘천신북,2021-10-09,94,23,18.9,19.9
978,춘천신북,2021-10-10,99,22,18.9,20
978,춘천신북,2021-10-11,81,24,15.5,17.3
978,춘천신북,2021-10-12,69,22,17.1,17.8
978,춘천신북,2021-10-13,78,21,16.8,17.9
978,춘천신북,2021-10-14,81,19,18.2,19.7
978,춘천신북,2021-10-15,86,20,17.5,19.4
978,춘천신북,2021-10-16,63,20,10.6,13.6
978,춘천신북,2021-10-17,55,18,4.6,6.3
978,춘천신북,2021-10-18,74,17,6.5,8.8
978,춘천신북,2021-10-19,83,18,10.2,11.5
978,춘천신북,2021-10-20,77,18,7.8,8.7
978,춘천신북,2021-10-21,79,17,6.7,8.1
978,춘천신북,2021-10-22,80,16,8,8.4
978,춘천신북,2021-10-23,79,16,8.2,8.9
978,춘천신북,2021-10-24,81,15,7.8,8.7
978,춘천신북,2021-10-25,86,14,7.6,8.8
978,춘천신북,2021-10-26,87,14,8.8,9.8
978,춘천신북,2021-10-27,76,15,11,11
978,춘천신북,2021-10-28,74,15,9.7,10
978,춘천신북,2021-10-29,76,14,9.5,9.3
978,춘천신북,2021-10-30,84,13,9.4,10.8
980,강정,2021-03-01,94,21,14.6,13.7
980,강정,2021-03-02,65,26,7,11.6
980,강정,2021-03-03,68,24,8.4,9.6
980,강정,2021-03-04,94,24,11.3,10.8
980,강정,2021-03-05,88,27,12.5,14.3
980,강정,2021-03-06,75,25,11.7,12.4
980,강정,2021-03-07,78,25,9.6,10.8
980,강정,2021-03-08,80,24,9.4,12.1
980,강정,2021-03-09,76,23,10,11.7
980,강정,2021-03-10,70,23,11.7,12
980,강정,2021-03-11,80,22,14.1,13.3
980,강정,2021-03-12,88,28,12.8,15.8
980,강정,2021-03-13,86,26,10,12.1
980,강정,2021-03-14,73,25,11.3,13.6
980,강정,2021-03-15,80,24,13.5,13.7
980,강정,2021-03-16,94,28,14.2,15.4
980,강정,2021-03-17,71,27,12.6,14.2
980,강정,2021-03-18,73,25,13.3,14.7
980,강정,2021-03-19,80,24,14.5,15.5
980,강정,2021-03-20,94,28,15.7,15.7
980,강정,2021-03-21,71,28,9.5,14.5
980,강정,2021-03-22,53,25,8,11.2
980,강정,2021-03-23,61,24,10.6,12.9
980,강정,2021-03-24,75,23,12.9,13.8
980,강정,2021-03-25,75,23,13.4,16.4
980,강정,2021-03-26,56,22,14.7,15.8
980,강정,2021-03-27,92,21,16.2,14.9
980,강정,2021-03-28,78,27,15.1,17.1
980,강정,2021-03-29,72,25,15.5,16.9
980,강정,2021-03-30,68,24,14.5,16.8
980,강정,2021-03-31,35,23,16.8,14.6
980,강정,2021-04-01,64,21,15.6,13.7
980,강정,2021-04-02,74,26,17.9,15.9
980,강정,2021-04-03,100,32,16.6,16.8
980,강정,2021-04-04,95,27,14,16.3
980,강정,2021-04-05,70,26,13,16.6
980,강정,2021-04-06,61,24,14,17.1
980,강정,2021-04-07,48,22,16.1,16.8
980,강정,2021-04-08,57,20,14.2,17.8
980,강정,2021-04-09,59,19,13.4,15.1
980,강정,2021-04-10,57,18,14.1,15.8
980,강정,2021-04-11,52,16,15.5,17
980,강정,2021-04-12,95,17,15.4,15.5
980,강정,2021-04-13,74,26,14.7,17.3
980,강정,2021-04-14,56,23,11.3,16.2
980,강정,2021-04-15,57,21,12.4,15.3
980,강정,2021-04-16,75,20,15.7,18.5
980,강정,2021-04-17,51,18,13.5,17.4
980,강정,2021-04-18,38,16,13,15.8
980,강정,2021-04-19,42,14,13.5,16.9
980,강정,2021-04-20,49,13,14.2,18
980,강정,2021-04-21,43,12,17.2,19.1
980,강정,2021-04-22,55,11,20.2,19.7
980,강정,2021-04-23,54,10,20,20.8
980,강정,2021-04-24,76,9,17.9,20.9
980,강정,2021-04-25,73,8,17,21
980,강정,2021-04-26,59,8,16.2,19.7
980,강정,2021-04-27,76,7,16.3,19.6
980,강정,2021-04-28,86,8,16.6,20.8
980,강정,2021-04-29,70,8,17.1,21.7
980,강정,2021-04-30,61,9,17,21
980,강정,2021-05-01,76,15,13,18.4
980,강정,2021-05-02,65,14,13.4,18.1
980,강정,2021-05-03,76,12,14.5,19.1
980,강정,2021-05-04,92,12,17.9,17.9
980,강정,2021-05-05,51,20,19,20.1
980,강정,2021-05-06,54,17,16.3,19.5
980,강정,2021-05-07,71,15,19.5,22.1
980,강정,2021-05-08,70,14,17,19.3
980,강정,2021-05-09,64,13,18.2,21.4
980,강정,2021-05-10,86,11,19.4,21.1
980,강정,2021-05-11,95,11,19.3,20.7
980,강정,2021-05-12,78,17,20.5,21.3
980,강정,2021-05-13,88,15,19,21.9
980,강정,2021-05-14,87,13,21,22.4
980,강정,2021-05-15,95,19,22.3,22.9
980,강정,2021-05-16,100,22,20.7,21.8
980,강정,2021-05-17,88,22,19,22.3
980,강정,2021-05-18,82,20,18,22.6
980,강정,2021-05-19,81,18,19.1,23
980,강정,2021-05-20,96,26,17.5,19.8
980,강정,2021-05-21,71,22,18.3,20.9
980,강정,2021-05-22,75,20,18.6,22.6
980,강정,2021-05-23,69,17,19.8,23.4
980,강정,2021-05-24,74,20,19.2,24.1
980,강정,2021-05-25,60,17,18.8,22.2
980,강정,2021-05-26,69,15,17.2,19.3
980,강정,2021-05-27,77,23,19,21.7
980,강정,2021-05-28,78,21,18.5,19.5
980,강정,2021-05-29,70,20,18,21.5
980,강정,2021-05-30,63,17,19.1,22.4
980,강정,2021-05-31,59,14,21.1,23.2
980,강정,2021-06-01,66,12,22.6,24.2
980,강정,2021-06-02,77,11,22.1,23.3
980,강정,2021-06-03,97,22,22,22.9
980,강정,2021-06-04,58,22,20.8,24.1
980,강정,2021-06-05,87,19,20.3,24
980,강정,2021-06-06,70,16,20.2,24.4
980,강정,2021-06-07,85,14,20.6,24.7
980,강정,2021-06-08,88,12,23.2,25.5
980,강정,2021-06-09,90,12,24.4,26.1
980,강정,2021-06-10,93,11,23.3,24.5
980,강정,2021-06-11,100,25,22.1,23
980,강정,2021-06-12,96,23,22.8,25.6
980,강정,2021-06-13,94,21,21.6,27.1
980,강정,2021-06-14,88,19,22.1,26
980,강정,2021-06-15,98,17,22.3,23.2
980,강정,2021-06-16,82,23,23.1,23.9
980,강정,2021-06-17,89,21,22,23.7
980,강정,2021-06-18,98,20,21.8,23.6
980,강정,2021-06-19,81,22,22.8,26.5
980,강정,2021-06-20,63,19,22.7,26.1
980,강정,2021-06-21,58,16,23.9,25.9
980,강정,2021-06-22,82,14,23.4,26.9
980,강정,2021-06-23,87,12,21.9,25
980,강정,2021-06-24,94,12,21.4,24.3
980,강정,2021-06-25,86,15,22.4,25
980,강정,2021-06-26,85,14,23.7,24.9
980,강정,2021-06-27,83,14,24.6,26.1
980,강정,2021-06-28,78,12,24.9,26.6
980,강정,2021-06-29,83,11,23.3,26.3
980,강정,2021-06-30,85,10,23.7,25.6
980,강정,2021-07-01,81,9,25.5,27.9
980,강정,2021-07-02,91,8,23.9,25.9
980,강정,2021-07-03,100,13,24.5,24.6
980,강정,2021-07-04,98,19,23.6,24.9
980,강정,2021-07-05,100,21,,25.7
980,강정,2021-07-06,100,20,25.7,26.5
980,강정,2021-07-07,100,20,25.6,26.1
980,강정,2021-07-08,94,23,25.3,26.4
980,강정,2021-07-09,86,22,25.6,27.5
980,강정,2021-07-10,83,21,25.9,27
980,강정,2021-07-11,95,22,26.1,26.9
980,강정,2021-07-12,86,22,27.3,28.8
980,강정,2021-07-13,89,20,,28.7
980,강정,2021-07-14,86,20,27.2,28.7
980,강정,2021-07-15,79,18,26.7,29.1
980,강정,2021-07-16,84,16,25.9,28
980,강정,2021-07-17,79,21,26.2,27.8
980,강정,2021-07-18,92,26,24.8,26.5
980,강정,2021-07-19,79,25,27,28.2
980,강정,2021-07-20,61,22,28.8,28.5
980,강정,2021-07-21,66,19,28.4,28.6
980,강정,2021-07-22,68,16,28.4,29.1
980,강정,2021-07-23,70,14,27.8,27.7
980,강정,2021-07-24,66,13,28.5,27.8
980,강정,2021-07-25,80,12,26.4,26.3
980,강정,2021-07-26,88,19,25.5,25.6
980,강정,2021-07-27,71,20,27.6,28.4
980,강정,2021-07-28,71,17,27.5,29
980,강정,2021-07-29,77,15,26.6,29.3
980,강정,2021-07-30,92,13,26.1,27.3
980,강정,2021-07-31,94,22,27,29.1
980,강정,2021-08-01,86,21,27.1,29
980,강정,2021-08-02,91,20,26.7,29.2
980,강정,2021-08-03,89,24,27.3,29.6
980,강정,2021-08-04,79,22,27.9,29.3
980,강정,2021-08-05,70,19,28.7,30
980,강정,2021-08-06,73,16,27.8,29.8
980,강정,2021-08-07,78,14,27.7,29.4
980,강정,2021-08-08,83,13,26.7,28.7
980,강정,2021-08-09,72,15,28,29
980,강정,2021-08-10,76,13,27,29.6
980,강정,2021-08-11,88,23,25.5,27.1
980,강정,2021-08-12,93,25,25,26.8
980,강정,2021-08-14,88,28,23.6,24.8
980,강정,2021-08-15,78,24,24.3,24.6
980,강정,2021-08-16,83,26,25,25.8
980,강정,2021-08-17,78,24,25.6,27.3
980,강정,2021-08-18,86,22,23.6,25.6
980,강정,2021-08-19,81,25,24.1,26.8
980,강정,2021-08-20,82,23,25.8,27.6
980,강정,2021-08-21,97,26,25.1,26.2
980,강정,2021-08-22,95,25,25,25.3
980,강정,2021-08-23,94,26,26.1,26.9
980,강정,2021-08-24,97,26,,26.4
980,강정,2021-08-25,98,27,25.9,26.5
980,강정,2021-08-26,85,26,26.9,27.6
980,강정,2021-08-27,93,26,26.8,28.6
980,강정,2021-08-28,89,24,26.6,28.9
980,강정,2021-08-29,89,23,27,29.4
980,강정,2021-08-30,82,21,26.5,29.4
980,강정,2021-08-31,80,19,26.3,28.8
980,강정,2021-09-01,91,17,26.5,28.5
980,강정,2021-09-02,86,23,24.8,27.4
980,강정,2021-09-03,88,28,24.6,25.2
980,강정,2021-09-04,78,26,24.6,25.8
980,강정,2021-09-05,83,23,,24.4
980,강정,2021-09-06,81,26,24.4,24.5
980,강정,2021-09-07,82,29,25.6,26.6
980,강정,2021-09-08,72,26,24.4,26.3
980,강정,2021-09-09,71,24,23.9,26.2
980,강정,2021-09-10,96,27,22.4,24.9
980,강정,2021-09-11,82,27,24.6,26.2
980,강정,2021-09-12,73,25,26.1,26
980,강정,2021-09-13,94,29,23.4,24.4
980,강정,2021-09-14,96,47,24.8,24.4
980,강정,2021-09-15,88,30,23.2,23.9
980,강정,2021-09-16,91,30,23.5,22.9
980,강정,2021-09-17,85,31,25.1,25.3
980,강정,2021-09-18,81,29,24.1,25.2
980,강정,2021-09-19,70,27,23.9,24.5
980,강정,2021-09-20,76,24,25.1,25.3
980,강정,2021-09-21,79,30,23.9,26
980,강정,2021-09-22,83,27,23.9,25.7
980,강정,2021-09-23,79,26,23.8,25.6
980,강정,2021-09-24,68,23,22.5,23.9
980,강정,2021-09-25,70,21,24.1,23.9
980,강정,2021-09-26,70,19,23.8,24.2
980,강정,2021-09-27,69,18,23.9,24.5
980,강정,2021-09-28,76,17,25.1,25.3
980,강정,2021-09-29,86,17,25.7,26.5
980,강정,2021-09-30,85,23,23.7,26.5
980,강정,2021-10-01,71,21,22.9,25.1
980,강정,2021-10-02,75,19,21.9,24.5
980,강정,2021-10-03,65,18,23.7,23.8
980,강정,2021-10-04,74,17,25.1,25.8
980,강정,2021-10-05,75,16,25,26.2
980,강정,2021-10-06,69,15,25,25.4
980,강정,2021-10-07,65,14,23.9,25.2
980,강정,2021-10-08,71,13,24.4,24.8
980,강정,2021-10-09,84,14,24.2,24.9
980,강정,2021-10-10,83,15,25.6,25.5
980,강정,2021-10-11,85,17,24.5,26.4
980,강정,2021-10-12,82,16,23.6,24.4
980,강정,2021-10-13,80,15,23.5,23.5
980,강정,2021-10-14,80,15,23.7,24.3
980,강정,2021-10-15,82,14,23.1,24
980,강정,2021-10-16,82,22,17.2,21.2
980,강정,2021-10-17,54,22,13.4,18.4
980,강정,2021-10-18,61,21,14,17.7
980,강정,2021-10-19,57,20,15.1,17.4
980,강정,2021-10-20,61,19,13.6,16.3
980,강정,2021-10-21,50,18,16.4,17.2
980,강정,2021-10-22,51,17,14.6,16
980,강정,2021-10-23,57,16,14.8,16.2
980,강정,2021-10-24,57,15,17.1,17
980,강정,2021-10-25,61,15,17.3,17.7
980,강정,2021-10-26,66,14,15.6,17.3
980,강정,2021-10-27,52,14,16.1,16.5
980,강정,2021-10-28,61,13,16.4,16.6
980,강정,2021-10-29,61,12,18,17.2
980,강정,2021-10-30,68,12,16.6,17.1
981,보성군(농),2021-03-01,91,22,11.3,9.9
981,보성군(농),2021-03-02,71,38,5.9,7.4
981,보성군(농),2021-03-03,77,31,4.7,7.1
981,보성군(농),2021-03-04,92,28,6.8,7.5
981,보성군(농),2021-03-05,76,39,11.3,10
981,보성군(농),2021-03-06,68,37,10,10.1
981,보성군(농),2021-03-07,74,31,7.5,9.7
981,보성군(농),2021-03-08,79,29,7.6,9.2
981,보성군(농),2021-03-09,57,27,9.5,9.8
981,보성군(농),2021-03-10,55,26,9.9,9.5
981,보성군(농),2021-03-11,78,25,9.8,10.5
981,보성군(농),2021-03-12,89,39,10.1,10.8
981,보성군(농),2021-03-13,74,39,9.7,10.3
981,보성군(농),2021-03-14,62,36,10.8,9.9
981,보성군(농),2021-03-15,79,31,11.3,11.3
981,보성군(농),2021-03-16,66,34,13.1,12.5
981,보성군(농),2021-03-17,63,29,9.1,10.5
981,보성군(농),2021-03-18,76,27,10.6,11.8
981,보성군(농),2021-03-19,71,26,12,12.8
981,보성군(농),2021-03-20,91,39,10.2,11.5
981,보성군(농),2021-03-21,62,38,7.6,8.6
981,보성군(농),2021-03-22,,30,,
981,보성군(농),2021-03-23,60,28,9.8,9.3
981,보성군(농),2021-03-24,77,27,8.9,10.4
981,보성군(농),2021-03-25,64,26,12.7,11.9
981,보성군(농),2021-03-26,63,25,12.1,12.4
981,보성군(농),2021-03-27,90,24,13.4,12
981,보성군(농),2021-03-28,78,39,13.3,13.7
981,보성군(농),2021-03-29,55,37,13.5,12.7
981,보성군(농),2021-03-30,46,31,12.3,12.9
981,보성군(농),2021-03-31,65,28,12.2,13.4
981,보성군(농),2021-04-01,50,27,14.4,12.7
981,보성군(농),2021-04-02,60,25,16.2,13.8
981,보성군(농),2021-04-03,94,26,15.1,14.2
981,보성군(농),2021-04-04,92,39,12,13.9
981,보성군(농),2021-04-05,74,39,10.4,14.2
981,보성군(농),2021-04-06,58,37,12.1,12.8
981,보성군(농),2021-04-07,42,31,14.5,13.5
981,보성군(농),2021-04-08,38,28,13.8,13
981,보성군(농),2021-04-09,54,26,12,14.4
981,보성군(농),2021-04-10,69,25,10.5,14
981,보성군(농),2021-04-11,58,24,12,14.5
981,보성군(농),2021-04-12,85,23,13,12.9
981,보성군(농),2021-04-13,74,39,11.2,13.8
981,보성군(농),2021-04-14,45,36,9.9,11.8
981,보성군(농),2021-04-15,54,30,9.4,11.7
981,보성군(농),2021-04-16,76,28,12.3,13.9
981,보성군(농),2021-04-17,56,27,11.9,13.2
981,보성군(농),2021-04-18,49,25,11.3,11.8
981,보성군(농),2021-04-19,51,24,12.7,12.7
981,보성군(농),2021-04-20,46,22,15.2,15.1
981,보성군(농),2021-04-21,62,21,15.5,15.6
981,보성군(농),2021-04-22,64,20,16.3,15.8
981,보성군(농),2021-04-23,46,20,18.9,18.4
981,보성군(농),2021-04-24,59,19,16.2,17.7
981,보성군(농),2021-04-25,72,18,15.4,18.8
981,보성군(농),2021-04-26,65,17,13.2,18
981,보성군(농),2021-04-27,76,17,13.7,17.1
981,보성군(농),2021-04-28,74,17,16.9,18.9
981,보성군(농),2021-04-29,56,16,17.3,19.1
981,보성군(농),2021-04-30,58,16,15.1,17.2
981,보성군(농),2021-05-01,73,27,11.4,13.4
981,보성군(농),2021-05-02,65,24,12.9,14.9
981,보성군(농),2021-05-03,73,23,13.7,16.6
981,보성군(농),2021-05-04,91,21,16.7,16.2
981,보성군(농),2021-05-05,53,38,15.8,16.4
981,보성군(농),2021-05-06,57,29,13.4,15.1
981,보성군(농),2021-05-07,61,27,15.9,16.7
981,보성군(농),2021-05-08,61,26,15.8,17.5
981,보성군(농),2021-05-09,50,24,17.5,18.4
981,보성군(농),2021-05-10,51,22,17.4,17.7
981,보성군(농),2021-05-11,58,21,17.8,17.2
981,보성군(농),2021-05-12,56,21,20.2,20.2
981,보성군(농),2021-05-13,72,20,20.2,21.8
981,보성군(농),2021-05-14,79,19,20.4,21.4
981,보성군(농),2021-05-15,93,29,20.3,20.4
981,보성군(농),2021-05-16,95,27,20.6,20.6
981,보성군(농),2021-05-17,86,39,17.9,19.4
981,보성군(농),2021-05-18,81,35,17.6,20.2
981,보성군(농),2021-05-19,72,30,19.9,21.5
981,보성군(농),2021-05-20,93,38,16.6,18.8
981,보성군(농),2021-05-21,73,39,17.3,18.4
981,보성군(농),2021-05-22,63,34,20.5,20.3
981,보성군(농),2021-05-23,68,29,21.5,22.6
981,보성군(농),2021-05-24,65,27,20.8,22.1
981,보성군(농),2021-05-25,59,26,17.9,19.4
981,보성군(농),2021-05-26,70,24,16.8,18.8
981,보성군(농),2021-05-27,82,26,17,18.8
981,보성군(농),2021-05-28,76,25,17.9,17.6
981,보성군(농),2021-05-29,65,25,19.6,24.8
981,보성군(농),2021-05-30,65,23,19.5,24.8
981,보성군(농),2021-05-31,62,21,20.6,25.4
981,보성군(농),2021-06-01,62,20,20.9,25.1
981,보성군(농),2021-06-02,72,19,21.6,24.7
981,보성군(농),2021-06-03,93,29,,19.5
981,보성군(농),2021-06-04,,27,,
